,Epsilon 1,Epsilon 2,Epsilon 4,Epsilon 6,Epsilon 8,Epsilon 10
44,0.09600812196731567,0.08317003399133682,0.1411641240119934,0.18533219397068024,0.23648157715797424,0.25203144550323486
45,0.13652783632278442,0.05581984296441078,0.1005975529551506,0.2060447633266449,0.23460768163204193,0.20534582436084747
46,0.03688594326376915,0.028627490624785423,0.035465307533741,0.04771443456411362,0.07347997277975082,0.07847629487514496
47,0.12253735214471817,0.16214774549007416,0.1975962221622467,0.21126475930213928,0.15536460280418396,0.12700769305229187
48,0.07835745811462402,0.09998010843992233,0.06791117042303085,0.07537614554166794,0.1236562579870224,0.14509588479995728
49,0.13562807440757751,0.13685443997383118,0.18778474628925323,0.17502540349960327,0.15861625969409943,0.14755821228027344
50,0.04126407951116562,0.06277327239513397,0.06793546676635742,0.054719701409339905,0.04683881998062134,0.045398253947496414
51,0.16277220845222473,0.24036754667758942,0.32671093940734863,0.3381808400154114,0.34714236855506897,0.440513551235199
52,0.15688484907150269,0.2243041843175888,0.1466035395860672,0.18558615446090698,0.20945677161216736,0.19772683084011078
53,0.09554809331893921,0.07493835687637329,0.13219931721687317,0.096061572432518,0.1188042163848877,0.1063665822148323
54,0.14410793781280518,0.1260533183813095,0.18846112489700317,0.12336257845163345,0.08650258928537369,0.06548865884542465
55,0.26087263226509094,0.389040470123291,0.5475358366966248,0.6506337523460388,0.6361979246139526,0.5649210214614868
56,0.08336646854877472,0.04707852751016617,0.05372349172830582,0.06004679203033447,0.06556016951799393,0.09103981405496597
57,0.05134522169828415,0.052863337099552155,0.05712069943547249,0.0861692801117897,0.10348909348249435,0.09018798917531967
58,0.06855706870555878,0.0449577234685421,0.039983272552490234,0.04301008954644203,0.05077609047293663,0.05997708439826965
59,0.09146390855312347,0.09176644682884216,0.07199777662754059,0.06677746027708054,0.07159074395895004,0.06918735057115555
60,0.3459726572036743,0.17332541942596436,0.12090598046779633,0.1059659942984581,0.12588366866111755,0.12911923229694366
61,0.02605445869266987,0.03225451335310936,0.05210096389055252,0.056124381721019745,0.0444144681096077,0.041619688272476196
62,0.10562866926193237,0.18799430131912231,0.32707059383392334,0.43099045753479004,0.4922449588775635,0.5066965818405151
63,0.04342396929860115,0.03546498343348503,0.04359053075313568,0.03850527107715607,0.04477584734559059,0.05875421315431595
64,0.08427403122186661,0.07325371354818344,0.0906018391251564,0.10077985376119614,0.11224199831485748,0.12362606078386307
65,0.03734569251537323,0.03579990193247795,0.02532823570072651,0.038856614381074905,0.05236753448843956,0.09481378644704819
66,0.10087667405605316,0.09168432652950287,0.0698724165558815,0.05949384346604347,0.10163965821266174,0.1193872019648552
67,0.1792364865541458,0.16056537628173828,0.35272216796875,0.44083812832832336,0.486734539270401,0.47141969203948975
68,0.04357755556702614,0.058629464358091354,0.08181692659854889,0.07662089914083481,0.062070563435554504,0.08639147877693176
69,0.24909912049770355,0.26649078726768494,0.1934230923652649,0.09400598704814911,0.046652622520923615,0.04294992983341217
70,0.178087517619133,0.15823273360729218,0.2310246080160141,0.2785968780517578,0.3448909819126129,0.3627433478832245
71,0.227835014462471,0.15206991136074066,0.099148228764534,0.07760971039533615,0.058877427130937576,0.05251247435808182
72,0.31531158089637756,0.21952314674854279,0.1770501434803009,0.1354711353778839,0.2292667031288147,0.4216165542602539
73,0.06509850174188614,0.07762464880943298,0.11757128685712814,0.16439040005207062,0.17578217387199402,0.19803625345230103
74,0.18888594210147858,0.08842597901821136,0.05285822972655296,0.04982230067253113,0.08289231359958649,0.1357063204050064
75,0.28944626450538635,0.08932462334632874,0.046554453670978546,0.09802857041358948,0.17688703536987305,0.19760650396347046
76,0.38082370162010193,0.3255109488964081,0.33030539751052856,0.44256797432899475,0.44447121024131775,0.41397833824157715
77,0.05447012931108475,0.03059615194797516,0.029383696615695953,0.08278358727693558,0.16374577581882477,0.23098547756671906
78,0.389344185590744,0.17506428062915802,0.09063328057527542,0.08098885416984558,0.10360047966241837,0.11467193812131882
79,0.050682779401540756,0.05470297113060951,0.05309247598052025,0.04781143739819527,0.06330014020204544,0.08703003823757172
80,0.19013085961341858,0.18087007105350494,0.1410628855228424,0.15170317888259888,0.1289505511522293,0.12342623621225357
81,0.28575167059898376,0.5363840460777283,0.5221520662307739,0.2800605893135071,0.10919379442930222,0.14160719513893127
82,0.05679728835821152,0.07260750979185104,0.03828549385070801,0.03837719187140465,0.04141077399253845,0.050661928951740265
83,0.06278475373983383,0.1483648121356964,0.3486230671405792,0.5323572158813477,0.6283385753631592,0.6699972152709961
84,0.11169096827507019,0.05172298476099968,0.04349356144666672,0.03522448614239693,0.03922426700592041,0.07328625023365021
85,0.11784330755472183,0.11105810850858688,0.22058333456516266,0.33870476484298706,0.40380197763442993,0.4781275987625122
86,0.05989450588822365,0.05121646448969841,0.04997941851615906,0.04354359954595566,0.055902861058712006,0.07159149646759033
87,0.1471395641565323,0.09677935391664505,0.1590823531150818,0.16180133819580078,0.13457298278808594,0.1275719404220581
88,0.1019996777176857,0.09670612215995789,0.13234920799732208,0.2615770995616913,0.4261835813522339,0.463882714509964
89,0.05262824892997742,0.03509816899895668,0.07376018166542053,0.10093993693590164,0.09281480312347412,0.09408136457204819
90,0.058462973684072495,0.04793376848101616,0.06717544794082642,0.06385637074708939,0.055177122354507446,0.06238724663853645
91,0.09040159732103348,0.07149603217840195,0.08688931167125702,0.08399425446987152,0.1070723906159401,0.12136943638324738
92,0.24383364617824554,0.31980666518211365,0.18045420944690704,0.12767371535301208,0.0666225478053093,0.058639660477638245
93,0.0586971640586853,0.0663781687617302,0.06067344918847084,0.03414706885814667,0.02864113077521324,0.04190780594944954
94,0.49095025658607483,0.18983244895935059,0.1253489851951599,0.1561426967382431,0.20445454120635986,0.25314202904701233
95,0.016759200021624565,0.018776854500174522,0.02249840833246708,0.03461413085460663,0.03932999446988106,0.036383792757987976
96,0.038242314010858536,0.013937664218246937,0.018254349008202553,0.024798009544610977,0.03775349631905556,0.06977782398462296
97,0.06567065417766571,0.03262977674603462,0.03739679604768753,0.04606593772768974,0.06198158860206604,0.08481346070766449
98,0.04412239417433739,0.08996023237705231,0.11501132696866989,0.07743994146585464,0.07507699728012085,0.0954691618680954
99,0.17905829846858978,0.10916328430175781,0.07637526094913483,0.08249571919441223,0.13010455667972565,0.1430436223745346
100,0.14235764741897583,0.17393656075000763,0.19536343216896057,0.1560935229063034,0.08703156560659409,0.09948312491178513
101,0.13438144326210022,0.14365744590759277,0.13384315371513367,0.11406921595335007,0.11248621344566345,0.11453267931938171
102,0.1279619187116623,0.09036768227815628,0.09372762590646744,0.10564208775758743,0.12704436480998993,0.1586628258228302
103,0.0897023007273674,0.04434061422944069,0.049289457499980927,0.04513875022530556,0.0700344517827034,0.1347191035747528
104,0.1195712760090828,0.08452334254980087,0.06689249724149704,0.07613684982061386,0.09109444916248322,0.10913832485675812
105,0.19058075547218323,0.16177798807621002,0.12281155586242676,0.11300715804100037,0.08535851538181305,0.060089390724897385
106,0.06709201633930206,0.13641463220119476,0.18401987850666046,0.19949552416801453,0.20155183970928192,0.217148095369339
107,0.057166703045368195,0.05253283679485321,0.04361756891012192,0.04546254500746727,0.05831858143210411,0.05684201419353485
108,0.023831654340028763,0.033814046531915665,0.0682733878493309,0.11703865230083466,0.14077627658843994,0.18466833233833313
109,0.6643893718719482,0.352794349193573,0.22217530012130737,0.22988463938236237,0.25213879346847534,0.2996390163898468
110,0.7458646893501282,0.8362298607826233,0.9137297868728638,0.9493876695632935,0.9599313735961914,0.9363066554069519
111,0.0920037254691124,0.08468277752399445,0.09021920710802078,0.0694579929113388,0.09610965847969055,0.12382080405950546
112,0.22584019601345062,0.28511038422584534,0.1700916588306427,0.13298404216766357,0.1307564526796341,0.11779141426086426
113,0.1750819981098175,0.0591198094189167,0.04102393239736557,0.05143459513783455,0.050758957862854004,0.06398388743400574
114,0.382642537355423,0.13844482600688934,0.06475920230150223,0.04879976063966751,0.04893205687403679,0.05950967222452164
115,0.05677499994635582,0.08353929221630096,0.0882946103811264,0.06840797513723373,0.05026298016309738,0.04302719980478287
116,0.07941224426031113,0.10032285749912262,0.11416579782962799,0.12341656535863876,0.19121506810188293,0.2963885962963104
117,0.08965381979942322,0.0660303458571434,0.05868453532457352,0.07524523884057999,0.08474341034889221,0.08117833733558655
118,0.07537225633859634,0.03889741376042366,0.02233612723648548,0.032000940293073654,0.03255993872880936,0.03384660556912422
119,0.204371377825737,0.08800198882818222,0.14181216061115265,0.11939893662929535,0.10542158782482147,0.09682498127222061
120,0.3702825605869293,0.2480311244726181,0.30096039175987244,0.4561127722263336,0.5759394764900208,0.6740711331367493
121,0.04254668205976486,0.044767145067453384,0.06672977656126022,0.071127749979496,0.08408805727958679,0.057839564979076385
122,0.04528679698705673,0.050291094928979874,0.04386574774980545,0.04125066101551056,0.03566458448767662,0.034574732184410095
123,0.08817630261182785,0.13713473081588745,0.08792495727539062,0.08234206587076187,0.03945746645331383,0.07631085067987442
124,0.05996563658118248,0.044763173907995224,0.03286861628293991,0.06361278146505356,0.09547095000743866,0.1016303300857544
125,0.08589430153369904,0.05763765424489975,0.04572410508990288,0.058255795389413834,0.0613764263689518,0.0810888484120369
126,0.09297751635313034,0.07094430178403854,0.07759843021631241,0.16392110288143158,0.22757740318775177,0.22636166214942932
127,0.8436335921287537,0.747094452381134,0.6718006730079651,0.662371814250946,0.6635305881500244,0.7034780979156494
128,0.33197346329689026,0.2647688388824463,0.1654367446899414,0.10026425123214722,0.07557322829961777,0.05592498555779457
129,0.23583649098873138,0.09964270144701004,0.18091832101345062,0.25689414143562317,0.23087963461875916,0.18789350986480713
130,0.11898244917392731,0.11155964434146881,0.07971285283565521,0.08226241171360016,0.07235001027584076,0.07322189956903458
131,0.14250321686267853,0.11815699934959412,0.15481232106685638,0.18166588246822357,0.23596294224262238,0.2848398983478546
132,0.7662984132766724,0.642106294631958,0.6316024661064148,0.6820107698440552,0.8057955503463745,0.9198083281517029
133,0.160882830619812,0.09218355268239975,0.07210883498191833,0.05184423550963402,0.04271770268678665,0.0637204498052597
134,0.2960732877254486,0.2673296332359314,0.21808359026908875,0.19550259411334991,0.15906962752342224,0.13508233428001404
135,0.08537447452545166,0.046044811606407166,0.0875449925661087,0.08367244154214859,0.05001885071396828,0.042005669325590134
136,0.058751046657562256,0.038382310420274734,0.04672444611787796,0.05751107633113861,0.047008831053972244,0.054163213819265366
137,0.028749685734510422,0.028977276757359505,0.010098896920681,0.02606811933219433,0.034936729818582535,0.03429511934518814
138,0.076793372631073,0.09184369444847107,0.05200592800974846,0.06857719272375107,0.0843212753534317,0.1768186092376709
139,0.1585315465927124,0.09366002678871155,0.0743979886174202,0.057246122509241104,0.06198928877711296,0.07071877270936966
140,0.11254841834306717,0.09712032228708267,0.17427082359790802,0.18324866890907288,0.23723562061786652,0.2620358169078827
141,0.4049874544143677,0.2081281840801239,0.11082276701927185,0.10367079079151154,0.11033682525157928,0.12143353372812271
142,0.07157307863235474,0.0874820426106453,0.11973948031663895,0.1994534283876419,0.23373137414455414,0.22435933351516724
143,0.11787247657775879,0.03427816927433014,0.042526908218860626,0.051131702959537506,0.05815107375383377,0.052869051694869995
144,0.09706423431634903,0.05165158212184906,0.04394082725048065,0.07863899320363998,0.11975713819265366,0.10985733568668365
145,0.053199589252471924,0.06266158074140549,0.09802152961492538,0.12259488552808762,0.1290331482887268,0.13172006607055664
146,0.10018673539161682,0.16226640343666077,0.19144290685653687,0.1482870876789093,0.14785879850387573,0.10818248987197876
147,0.07503537088632584,0.07257437705993652,0.06362008303403854,0.13828058540821075,0.20337431132793427,0.2602013349533081
148,0.2922182083129883,0.0730600580573082,0.03212837874889374,0.03217298164963722,0.036806851625442505,0.04197195544838905
149,0.07473113387823105,0.020029548555612564,0.01716863550245762,0.016690568998456,0.01380881480872631,0.012187628075480461
150,0.25397035479545593,0.277108758687973,0.32389381527900696,0.31599628925323486,0.32731595635414124,0.24521903693675995
151,0.019014887511730194,0.021572710946202278,0.08215463161468506,0.29977163672447205,0.4660012125968933,0.5448845624923706
152,0.17263764142990112,0.1695547103881836,0.13447439670562744,0.12842118740081787,0.10437636077404022,0.08596237003803253
153,0.6416348218917847,0.4646071791648865,0.2718145251274109,0.19727058708667755,0.17008532583713531,0.15649476647377014
154,0.06514758616685867,0.09077086299657822,0.11028944700956345,0.09300626814365387,0.10912156850099564,0.09250987321138382
155,0.04963028058409691,0.0724543109536171,0.09194610267877579,0.027312826365232468,0.02546398714184761,0.04838920757174492
156,0.03414576128125191,0.04128757491707802,0.06957582384347916,0.062373701483011246,0.07895192503929138,0.053250595927238464
157,0.15103571116924286,0.18057486414909363,0.2028673142194748,0.1960269808769226,0.19736681878566742,0.2006102055311203
158,0.13350600004196167,0.060744378715753555,0.07619711756706238,0.0709059089422226,0.07202591001987457,0.06272295117378235
159,0.41628342866897583,0.3542346656322479,0.325122594833374,0.3001478910446167,0.20717807114124298,0.18396666646003723
160,0.15958119928836823,0.10033287107944489,0.06593713164329529,0.08835529536008835,0.09145995229482651,0.086907759308815
161,0.1425860971212387,0.08903273940086365,0.07443979382514954,0.09872257709503174,0.15290361642837524,0.19077281653881073
162,0.21950875222682953,0.2383020520210266,0.2649884819984436,0.3385530114173889,0.3647218942642212,0.5682065486907959
163,0.344822496175766,0.29017114639282227,0.23857629299163818,0.21587999165058136,0.15944607555866241,0.11657153815031052
164,0.05911839380860329,0.05594471096992493,0.07122338563203812,0.056992337107658386,0.05942524969577789,0.1300748586654663
165,0.1589149832725525,0.22997790575027466,0.20803843438625336,0.22878886759281158,0.22390910983085632,0.15533675253391266
166,0.0401897057890892,0.04432806000113487,0.0379980094730854,0.06415191292762756,0.07107320427894592,0.06483318656682968
167,0.06942494958639145,0.06805168837308884,0.041475310921669006,0.036695342510938644,0.03928541764616966,0.04733702167868614
168,0.11038899421691895,0.17960478365421295,0.22981062531471252,0.20436467230319977,0.1489022821187973,0.18285349011421204
169,0.09891927987337112,0.08064047247171402,0.04002701863646507,0.03475212678313255,0.04176267981529236,0.040940068662166595
170,0.24553890526294708,0.24835428595542908,0.22986379265785217,0.20303277671337128,0.2184271216392517,0.2484426647424698
171,0.19118806719779968,0.17332829535007477,0.14910507202148438,0.13128562271595,0.17795369029045105,0.23096692562103271
172,0.24788376688957214,0.06428143382072449,0.030484100803732872,0.05577515438199043,0.08586396276950836,0.11177947372198105
173,0.09159988164901733,0.08248096704483032,0.1174568459391594,0.1552351415157318,0.18589092791080475,0.21196910738945007
174,0.1942387968301773,0.0844578817486763,0.043704304844141006,0.04248876869678497,0.056721869856119156,0.060108862817287445
175,0.07379212230443954,0.04381066933274269,0.045384977012872696,0.046862080693244934,0.06315506994724274,0.07357683777809143
176,0.06063234433531761,0.05148682743310928,0.04953382536768913,0.07499102503061295,0.0847240462899208,0.07367029786109924
177,0.04020598530769348,0.04880456626415253,0.05538208410143852,0.05418406054377556,0.10805878788232803,0.2160048484802246
178,0.1275710016489029,0.02150813490152359,0.01761334389448166,0.02635895274579525,0.03771236911416054,0.055856868624687195
179,0.08107274025678635,0.09369498491287231,0.09310925751924515,0.10340151190757751,0.11824161559343338,0.11405099928379059
180,0.7764225602149963,0.6146785020828247,0.4920045733451843,0.5160455107688904,0.5354583263397217,0.568993866443634
181,0.13118675351142883,0.20187412202358246,0.21426628530025482,0.1599479466676712,0.12920986115932465,0.06636153161525726
182,0.7219020128250122,0.49187976121902466,0.32162413001060486,0.28922581672668457,0.34057796001434326,0.34877702593803406
183,0.02140822447836399,0.022636622190475464,0.029365526512265205,0.04714295640587807,0.06452245265245438,0.04766520857810974
184,0.10568556189537048,0.1622965782880783,0.1232677772641182,0.051145728677511215,0.03180854022502899,0.02726607397198677
185,0.18065288662910461,0.14811955392360687,0.12658195197582245,0.12061796337366104,0.12403564155101776,0.12201718240976334
186,0.11928938329219818,0.14074088633060455,0.15767361223697662,0.08759237825870514,0.12961526215076447,0.14297828078269958
187,0.048307161778211594,0.06745118647813797,0.11509454995393753,0.11071483790874481,0.1720869541168213,0.1854148954153061
188,0.2599872350692749,0.12182873487472534,0.07747441530227661,0.06820321828126907,0.06966207921504974,0.08772296458482742
189,0.06257076561450958,0.029705580323934555,0.03849679231643677,0.03827430307865143,0.05793450027704239,0.09064572304487228
190,0.07757892459630966,0.10945852845907211,0.09825120866298676,0.09027036279439926,0.0934266746044159,0.09092992544174194
191,0.10012444853782654,0.1030552089214325,0.12933866679668427,0.15565037727355957,0.20668137073516846,0.24971556663513184
192,0.07762554287910461,0.04587739706039429,0.04323243349790573,0.05345694720745087,0.049381814897060394,0.02981039509177208
193,0.4388199746608734,0.47073063254356384,0.42079678177833557,0.2948139011859894,0.18494243919849396,0.10032768547534943
194,0.11876056343317032,0.0770634189248085,0.06340573728084564,0.08148283511400223,0.11326441168785095,0.1332944631576538
195,0.22490665316581726,0.21340936422348022,0.16778869926929474,0.18333259224891663,0.2051362842321396,0.17397178709506989
196,0.15993352234363556,0.2372763752937317,0.4361168444156647,0.4406673014163971,0.42630577087402344,0.3897283673286438
197,0.062046319246292114,0.07423616945743561,0.11482662707567215,0.1337808221578598,0.1307331919670105,0.1490381956100464
198,0.08885172754526138,0.0480714775621891,0.04399696737527847,0.04460470750927925,0.044169411063194275,0.047808416187763214
199,0.0848952904343605,0.048764824867248535,0.046372707933187485,0.06906750053167343,0.10006596893072128,0.15208782255649567
200,0.04476695507764816,0.061684396117925644,0.06536658853292465,0.06561290472745895,0.05811895430088043,0.0652507022023201
201,0.07996315509080887,0.052161093801259995,0.044234778732061386,0.03810838609933853,0.04481593146920204,0.043469227850437164
202,0.040417686104774475,0.11557117849588394,0.08810538798570633,0.14230915904045105,0.1899288445711136,0.19503989815711975
203,0.1717153787612915,0.25053220987319946,0.34645983576774597,0.4144287407398224,0.3829652965068817,0.3504587709903717
204,0.13522492349147797,0.34300845861434937,0.49274152517318726,0.520405113697052,0.5219355225563049,0.48390692472457886
205,0.3549211919307709,0.3398629426956177,0.4352457523345947,0.4954576790332794,0.5122845768928528,0.5222662687301636
206,0.14318892359733582,0.194753497838974,0.25557515025138855,0.29635533690452576,0.34836429357528687,0.39658498764038086
207,0.06427611410617828,0.0630233883857727,0.09391248971223831,0.11099414527416229,0.14169055223464966,0.13500599563121796
208,0.15881171822547913,0.17804935574531555,0.21762239933013916,0.20988091826438904,0.14972399175167084,0.11380075663328171
209,0.06834942102432251,0.12465903908014297,0.16922757029533386,0.18383674323558807,0.18901443481445312,0.18031661212444305
210,0.25356799364089966,0.1841863989830017,0.12727151811122894,0.0820600762963295,0.07947718352079391,0.06831037998199463
211,0.04366170987486839,0.06694936752319336,0.13180187344551086,0.18414083123207092,0.17768245935440063,0.21022158861160278
212,0.08088880032300949,0.0858779177069664,0.10242880135774612,0.0943603664636612,0.12794546782970428,0.1822601556777954
213,0.30024453997612,0.1507204920053482,0.11192402243614197,0.10779678821563721,0.11272476613521576,0.11562301963567734
214,0.07043259590864182,0.027108991518616676,0.039244361221790314,0.0406382754445076,0.06721432507038116,0.14931434392929077
215,0.9775637984275818,0.9847438931465149,0.9852129220962524,0.950667142868042,0.8765485286712646,0.7715458869934082
216,0.19760119915008545,0.1574927270412445,0.2381819188594818,0.2969326972961426,0.27156129479408264,0.2699222266674042
217,0.07733309268951416,0.0652681216597557,0.08061368763446808,0.11011868715286255,0.17040427029132843,0.22762581706047058
218,0.10813232511281967,0.09389109164476395,0.058426886796951294,0.04147898033261299,0.04684840142726898,0.07481900602579117
219,0.04162859916687012,0.05709236115217209,0.09433057904243469,0.20805753767490387,0.3002665042877197,0.3916490972042084
220,0.013484998606145382,0.015139074064791203,0.019281040877103806,0.03550604358315468,0.04894397407770157,0.054251689463853836
221,0.13397356867790222,0.11344194412231445,0.09988704323768616,0.09370339661836624,0.08812286704778671,0.1141231581568718
222,0.46576905250549316,0.39390629529953003,0.6296585202217102,0.823710024356842,0.9135482907295227,0.9458775520324707
223,0.8048853874206543,0.8620129823684692,0.9312736988067627,0.9483593106269836,0.9525682926177979,0.9512317180633545
224,0.028277622535824776,0.02217871882021427,0.04527856037020683,0.05223071947693825,0.055807504802942276,0.08262596279382706
225,0.18432720005512238,0.16091550886631012,0.2035391628742218,0.3198366165161133,0.31177499890327454,0.27336159348487854
226,0.04700130969285965,0.012869640253484249,0.014886592514812946,0.01947144791483879,0.026266513392329216,0.03692251816391945
227,0.1381932497024536,0.13482806086540222,0.11463026702404022,0.1346415877342224,0.1298695206642151,0.1414402276277542
228,0.34123244881629944,0.23030634224414825,0.13627900183200836,0.10355781763792038,0.1675790697336197,0.27288660407066345
229,0.030578335747122765,0.0562598779797554,0.08424501121044159,0.08194144815206528,0.08039658516645432,0.07347490638494492
230,0.06499295681715012,0.026181792840361595,0.047825150191783905,0.07273487001657486,0.1079312190413475,0.1268409937620163
231,0.30011263489723206,0.2185807079076767,0.20241408050060272,0.2220795899629593,0.2270984798669815,0.2302604615688324
232,0.04070911556482315,0.09084581583738327,0.09628335386514664,0.1290271282196045,0.12046737968921661,0.08503233641386032
233,0.12586545944213867,0.11542709916830063,0.10420627146959305,0.10765985399484634,0.15937942266464233,0.16313736140727997
234,0.08459515124559402,0.042238879948854446,0.024817034602165222,0.0323115736246109,0.04510677233338356,0.050441812723875046
235,0.08269107341766357,0.09330335259437561,0.05041487142443657,0.16163916885852814,0.14209012687206268,0.17979291081428528
236,0.8745744824409485,0.693394124507904,0.5870178937911987,0.5694116353988647,0.5566570162773132,0.539673388004303
237,0.2133520245552063,0.15008603036403656,0.08822761476039886,0.0760120302438736,0.10502500087022781,0.1432277411222458
238,0.08158935606479645,0.05865750461816788,0.05685193091630936,0.044088322669267654,0.05052356794476509,0.05788995325565338
239,0.19257572293281555,0.14595188200473785,0.05282920226454735,0.03493436425924301,0.044191163033246994,0.046896785497665405
240,0.05812013894319534,0.04884962737560272,0.06995812803506851,0.07608013600111008,0.08355047553777695,0.08548805862665176
241,0.588970959186554,0.35198572278022766,0.1875426322221756,0.1450193077325821,0.11653368175029755,0.13254663348197937
242,0.09197568893432617,0.09852614998817444,0.0719967857003212,0.10746700316667557,0.1270122081041336,0.10958611965179443
243,0.22911857068538666,0.3758397102355957,0.46282628178596497,0.37673109769821167,0.2066691815853119,0.10953865945339203
244,0.0966409221291542,0.0694018006324768,0.07569926232099533,0.08652795851230621,0.11196890473365784,0.14512485265731812
245,0.13030192255973816,0.05391514301300049,0.04188571870326996,0.06607329100370407,0.10532268136739731,0.08524937182664871
246,0.24320055544376373,0.24678876996040344,0.28674986958503723,0.3246370851993561,0.31096595525741577,0.3065137267112732
247,0.03764396905899048,0.03581546992063522,0.033212993294000626,0.028949642553925514,0.028042355552315712,0.02621503919363022
248,0.1280672550201416,0.09812933951616287,0.06332153081893921,0.06054228916764259,0.060396116226911545,0.05310600623488426
