,Epsilon 1,Epsilon 2,Epsilon 4,Epsilon 6,Epsilon 8,Epsilon 10
80,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0
84,0.07753309607505798,0.0,0.0,0.0,0.0,0.0
85,0.07020127028226852,0.2868020236492157,0.0,0.28605785965919495,0.0,0.0
86,0.0728355199098587,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.19945751130580902
88,0.2100643515586853,0.25074538588523865,0.0,0.14919643104076385,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0
91,0.17268027365207672,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0
94,0.5975428819656372,0.5453402996063232,0.20849478244781494,0.534052848815918,0.6462306976318359,0.3065393567085266
95,0.0,0.0,0.0,0.0,0.0,0.0
96,0.06946350634098053,0.06875517219305038,0.32100340723991394,0.14650624990463257,0.13399656116962433,0.0
97,0.0,0.0,0.13276846706867218,0.09967755526304245,0.18304111063480377,0.1136913150548935
98,0.0,0.0,0.0,0.0,0.0,0.0
99,0.5487305521965027,0.0,0.0,0.0,0.11275240778923035,0.39490586519241333
100,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0
102,0.15375065803527832,0.0,0.0,0.0,0.0,0.0
103,0.2436751276254654,0.1959296315908432,0.3244119882583618,0.4845673441886902,0.3933063745498657,0.41612306237220764
104,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.20441868901252747,0.15803302824497223,0.21716289222240448,0.3310111165046692,0.33837345242500305
109,0.8072192668914795,0.7934859991073608,0.708160936832428,0.28817152976989746,0.3525483012199402,0.2322603166103363
110,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0
114,0.3477570712566376,0.3414108157157898,0.20244812965393066,0.30466440320014954,0.2975338101387024,0.2513030171394348
115,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.17994554340839386,0.23453690111637115,0.3256623446941376,0.47571873664855957
117,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
120,0.6125149130821228,0.669744610786438,0.7024344205856323,0.5406042337417603,0.598034679889679,0.8097100853919983
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.060028187930583954,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.14990481734275818,0.05510185658931732,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0
127,0.9081922173500061,0.8178332448005676,0.8155876994132996,0.8392518758773804,0.8998621702194214,0.8984377384185791
128,0.31405502557754517,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0
131,0.40679648518562317,0.4202553927898407,0.4374231994152069,0.3954715132713318,0.49744829535484314,0.4000996947288513
132,0.9775779247283936,0.9843090772628784,0.974587082862854,0.9760149121284485,0.9872877597808838,0.9918631315231323
133,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0
139,0.46461766958236694,0.5123276710510254,0.2665002942085266,0.2664583623409271,0.5297476053237915,0.38419848680496216
140,0.2397439181804657,0.0,0.17235597968101501,0.076930932700634,0.0,0.0
141,0.8278879523277283,0.5332362651824951,0.6143613457679749,0.6182084083557129,0.478334903717041,0.49643954634666443
142,0.0,0.0,0.0,0.0,0.0,0.0
143,0.24475570023059845,0.05521595850586891,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.2595328986644745,0.0
145,0.0610969252884388,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0
147,0.3513253629207611,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0641375407576561,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.07824818789958954,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0
158,0.12130051851272583,0.06403766572475433,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0
161,0.4087662696838379,0.3483038544654846,0.2626684904098511,0.26832062005996704,0.25015851855278015,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0
164,0.11856817454099655,0.1416863650083542,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0
166,0.05108194798231125,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.2525327801704407,0.0996880978345871,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.2417762577533722,0.18681563436985016,0.2121189683675766,0.16804543137550354,0.11403828859329224,0.09115089476108551
179,0.0,0.0,0.0,0.08748254925012589,0.0,0.0
180,0.9032161235809326,0.9139503240585327,0.9394031167030334,0.9286966919898987,0.8960660099983215,0.6950944066047668
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.1162559762597084,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.28102657198905945,0.17358803749084473,0.0,0.0,0.0,0.0
189,0.05973997712135315,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.07288059592247009,0.06848540157079697,0.0
191,0.0,0.11412850767374039,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0
194,0.4066557288169861,0.2737254202365875,0.18693634867668152,0.18407998979091644,0.21566957235336304,0.2216786891222
195,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0
206,0.18219061195850372,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0
208,0.37783902883529663,0.543887734413147,0.46752840280532837,0.08784997463226318,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.08105183392763138,0.0,0.0
213,0.5829965472221375,0.6435741186141968,0.3252904415130615,0.40335729718208313,0.26189666986465454,0.27458277344703674
214,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.2823915481567383,0.22398410737514496,0.2490772157907486,0.3523622453212738
217,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.12244708836078644,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0
222,0.8695055842399597,0.9031226634979248,0.8672882318496704,0.7608746290206909,0.8832295536994934,0.8424856662750244
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.4103746712207794,0.23491521179676056,0.26005464792251587,0.0,0.0,0.0
226,0.05908707529306412,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0
228,0.48752474784851074,0.26407405734062195,0.0790209174156189,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0
230,0.13539724051952362,0.09594615548849106,0.1310926079750061,0.0,0.0,0.0
231,0.5206304788589478,0.46393534541130066,0.3484695553779602,0.272918164730072,0.2052217423915863,0.10461726039648056
232,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0
236,0.9158594608306885,0.8686528205871582,0.5571601986885071,0.43172991275787354,0.44955974817276,0.3562619090080261
237,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.8617507815361023,0.7282223701477051,0.446407675743103,0.24454638361930847,0.4178102910518646,0.24351704120635986
242,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0
244,0.13737544417381287,0.0,0.0,0.09542042762041092,0.25899258255958557,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.36392930150032043,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0
250,0.08906286209821701,0.0,0.09182929992675781,0.0,0.06891626864671707,0.14764663577079773
251,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0632752925157547,0.0,0.0
253,0.2512052655220032,0.09363363683223724,0.0,0.0,0.0,0.0
254,0.22735343873500824,0.3167903423309326,0.3655872941017151,0.2748647630214691,0.0,0.27606427669525146
255,0.8542611002922058,0.6629167199134827,0.41515102982521057,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.11304671317338943,0.07527931779623032,0.0,0.0
260,0.0,0.15647107362747192,0.19986586272716522,0.15668459236621857,0.0,0.10011225193738937
261,0.0,0.0,0.0,0.0,0.0,0.0
262,0.2428790181875229,0.2936512231826782,0.1128249391913414,0.0,0.18666501343250275,0.12333789467811584
263,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0
271,0.07703624665737152,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0
273,0.06203045696020126,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0533020980656147,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0
282,0.5398271083831787,0.4115246534347534,0.2763410210609436,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.08653062582015991,0.0,0.1275530755519867,0.36698615550994873
287,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0
289,0.19024144113063812,0.0,0.22575363516807556,0.25303319096565247,0.23456785082817078,0.21674546599388123
290,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0
292,0.07716213166713715,0.15699656307697296,0.0917663425207138,0.10266683250665665,0.051087379455566406,0.046193595975637436
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0
295,0.08683223277330399,0.05839766561985016,0.0,0.0,0.0,0.0
296,0.5072742700576782,0.41894733905792236,0.4589556157588959,0.18417826294898987,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0
300,0.05024285987019539,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.02754179574549198,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.06031319499015808,0.15169566869735718,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0
313,0.6400244832038879,0.5354835987091064,0.44892582297325134,0.32484763860702515,0.15331748127937317,0.14560061693191528
314,0.31039685010910034,0.11681737750768661,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0
316,0.10267773270606995,0.21832990646362305,0.0,0.1629396229982376,0.0,0.0
317,0.48057055473327637,0.4516856372356415,0.28041791915893555,0.20735961198806763,0.2088215947151184,0.1494925320148468
318,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.040102988481521606,0.050276752561330795,0.07107192277908325,0.07787954807281494,0.08648063242435455
321,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0
323,0.33369937539100647,0.345787912607193,0.38850176334381104,0.4520924985408783,0.32239478826522827,0.4069191813468933
324,0.33713430166244507,0.4909452199935913,0.3490527272224426,0.27208495140075684,0.14993605017662048,0.2622250020503998
325,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0
328,0.055577971041202545,0.06729450076818466,0.0,0.0,0.0,0.0
329,0.0,0.11609715223312378,0.27360889315605164,0.0,0.0,0.0
330,0.09726668149232864,0.135610893368721,0.10067390650510788,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0
334,0.14717012643814087,0.19022564589977264,0.0,0.18225127458572388,0.1591327041387558,0.20924435555934906
335,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0
337,0.10349278151988983,0.0,0.0,0.0,0.0,0.0
338,0.12131313234567642,0.1704161912202835,0.0,0.0,0.0,0.0
339,0.3071042001247406,0.35938316583633423,0.6618154644966125,0.6214388608932495,0.4439493715763092,0.22545646131038666
340,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0
344,0.26954591274261475,0.26481199264526367,0.1939316987991333,0.29591280221939087,0.1469421237707138,0.0
345,0.445636123418808,0.1996109038591385,0.08975926786661148,0.15848541259765625,0.0,0.1574321836233139
346,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0
351,0.5079225897789001,0.41807469725608826,0.5138893127441406,0.6094294190406799,0.4763236343860626,0.41675397753715515
352,0.0,0.0,0.0,0.0,0.0,0.0
353,0.30161991715431213,0.22930757701396942,0.0,0.0,0.0,0.11464715003967285
354,0.3302971124649048,0.29533788561820984,0.5088435411453247,0.6684005260467529,0.5315282940864563,0.628911554813385
355,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0
358,0.297855406999588,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0
363,0.1323966085910797,0.146292582154274,0.0,0.28708016872406006,0.23368090391159058,0.21903732419013977
364,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.025893928483128548,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,0.216533362865448,0.0,0.0,0.0
375,0.0,0.0,0.0,0.0,0.0,0.0
376,0.15767094492912292,0.09807205200195312,0.22294645011425018,0.34492260217666626,0.4553001821041107,0.19804763793945312
377,0.040465857833623886,0.0,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0,0.0
382,0.15837858617305756,0.0704948753118515,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0
384,0.7348687052726746,0.7037961483001709,0.6882303357124329,0.3416004180908203,0.23051941394805908,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0
387,0.4608376920223236,0.4568633735179901,0.8207195997238159,0.717867910861969,0.7228448987007141,0.5169393420219421
388,0.4342414140701294,0.0,0.2619211673736572,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0
392,0.16440322995185852,0.0,0.0,0.11089526116847992,0.08470768481492996,0.0618826262652874
393,0.0,0.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0
398,0.18169720470905304,0.12561583518981934,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0,0.0,0.0
400,0.08059784024953842,0.131103515625,0.14212147891521454,0.1366988867521286,0.10207735002040863,0.05736621096730232
401,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0,0.0
404,0.06726592034101486,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0
406,0.13387122750282288,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0
409,0.07454768568277359,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.06001489236950874,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0
412,0.5864768028259277,0.26365479826927185,0.7020376324653625,0.8820697069168091,0.985015869140625,0.9373592734336853
413,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0
415,0.7264981865882874,0.48403608798980713,0.30799534916877747,0.10114946216344833,0.0,0.04943637177348137
416,0.0,0.0,0.0,0.0,0.0,0.0
417,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
421,0.0751757025718689,0.04298625886440277,0.24311527609825134,0.0,0.07205338776111603,0.04493104666471481
422,0.08559484779834747,0.046175532042980194,0.034476011991500854,0.019495829939842224,0.0,0.0
423,0.11773066967725754,0.09184390306472778,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0
427,0.5246601700782776,0.6554819941520691,0.5197128653526306,0.23105444014072418,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.056145984679460526,0.0,0.0,0.0
432,0.2686474621295929,0.1099306121468544,0.1173107847571373,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0
434,0.2918853759765625,0.0,0.4229716956615448,0.3963802456855774,0.3327712416648865,0.19171537458896637
435,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0,0.0
439,0.09619537740945816,0.04242317005991936,0.0,0.0,0.0,0.0
